i,n,1,Mayflower,2017-09-23 14:45:12,0,0.064,55.99371338,-3.40932107
i,n,1,Mayflower,2017-09-23 14:45:14,0,0.023,55.99371338,-3.409322739
i,n,1,Mayflower,2017-09-23 14:45:16,0,0,55.99371338,-3.409323215
i,n,1,Mayflower,2017-09-23 14:45:18,112.81,0,55.99371338,-3.409323215
i,n,1,Mayflower,2017-09-23 14:45:20,119.82,0,55.99371338,-3.409322739
i,n,1,Mayflower,2017-09-23 14:45:22,0,0,55.99371338,-3.409322739
i,n,1,Mayflower,2017-09-23 14:45:24,122.77,0.54,55.99371338,-3.409322023
i,n,1,Mayflower,2017-09-23 14:45:26,0,0.177,55.99371338,-3.409320831
i,n,1,Mayflower,2017-09-23 14:45:28,0,0.039,55.99371338,-3.409324408
i,n,1,Mayflower,2017-09-23 14:45:30,0,0.121,55.99370956,-3.409318924
i,n,1,Mayflower,2017-09-23 14:45:32,0,0,55.99370956,-3.409318924
i,n,1,Mayflower,2017-09-23 14:45:34,0,0,55.99370956,-3.409318924
i,n,1,Mayflower,2017-09-23 14:45:36,0,0,55.99370956,-3.409318924
i,n,1,Mayflower,2017-09-23 14:45:38,167.64,0.367,55.99370956,-3.409317017
i,n,1,Mayflower,2017-09-23 14:45:40,0,0,55.99370956,-3.409317017
i,n,1,Mayflower,2017-09-23 14:45:42,0,0,55.99370956,-3.409317017
i,n,1,Mayflower,2017-09-23 14:45:44,0,0,55.99370956,-3.409317017
i,n,1,Mayflower,2017-09-23 14:45:46,0,0,55.99370956,-3.409317017
i,n,1,Mayflower,2017-09-23 14:45:48,0,0,55.99370956,-3.409317017
i,n,1,Mayflower,2017-09-23 14:45:50,0,0,55.99370956,-3.409317017
i,n,1,Mayflower,2017-09-23 14:45:52,167.64,0,55.99370956,-3.409317017
i,n,1,Mayflower,2017-09-23 14:45:54,0,0.12,55.99370956,-3.409317255
i,n,1,Mayflower,2017-09-23 14:45:56,0,0,55.99370956,-3.409318447
i,n,1,Mayflower,2017-09-23 14:45:58,183.3,0,55.99370956,-3.409318447
i,n,1,Mayflower,2017-09-23 14:46:00,183.3,0,55.99370956,-3.409318447
i,n,1,Mayflower,2017-09-23 14:46:02,183.3,0,55.99370956,-3.409318447
i,n,1,Mayflower,2017-09-23 14:46:04,0,0,55.99370956,-3.409318447
