i,n,1,Santa Maria,2018-05-07 14:50:00,0,0.049,55.99420166015625,-3.4091598987579346
i,n,1,Santa Maria,2018-05-07 14:50:02,0,0.145,55.99420166015625,-3.4091594219207764
i,n,1,Santa Maria,2018-05-07 14:50:04,0,0,55.994205474853516,-3.4091649055480957
i,n,1,Santa Maria,2018-05-07 14:50:06,292.93,0.622,55.994205474853516,-3.4091689586639404
i,n,1,Santa Maria,2018-05-07 14:50:08,289.95,0.866,55.994205474853516,-3.4091811180114746
i,n,1,Santa Maria,2018-05-07 14:50:10,292.39,0.925,55.994209289550781,-3.4091958999633789
i,n,1,Santa Maria,2018-05-07 14:50:12,290.24,0.211,55.994213104248047,-3.4092059135437012
i,n,1,Santa Maria,2018-05-07 14:50:14,297.99,0.682,55.994216918945312,-3.4092106819152832
i,n,1,Santa Maria,2018-05-07 14:50:16,307.04,0.289,55.994224548339844,-3.4092185497283936
i,n,1,Santa Maria,2018-05-07 14:50:18,309.59,0.482,55.994224548339844,-3.4092257022857666
i,n,1,Santa Maria,2018-05-07 14:50:20,305.12,0.868,55.994224548339844,-3.4092426300048828
i,n,1,Santa Maria,2018-05-07 14:50:22,300.63,0.929,55.994228363037109,-3.4092621803283691
i,n,1,Santa Maria,2018-05-07 14:50:24,293.8,0.283,55.994224548339844,-3.4092710018157959
i,n,1,Santa Maria,2018-05-07 14:50:26,297.52,0.289,55.994228363037109,-3.4092731475830078
i,n,1,Santa Maria,2018-05-07 14:50:28,310.16,0.29,55.994232177734375,-3.409273624420166
i,n,1,Santa Maria,2018-05-07 14:50:30,329.01,0.376,55.994228363037109,-3.4092743396759033
i,n,1,Santa Maria,2018-05-07 14:50:32,339.24,0.518,55.994232177734375,-3.409278392791748
i,n,1,Santa Maria,2018-05-07 14:50:34,347.43,0.277,55.994224548339844,-3.4092752933502197
i,n,1,Santa Maria,2018-05-07 14:50:36,2.38,0.231,55.994216918945312,-3.4092717170715332
i,n,1,Santa Maria,2018-05-07 14:50:38,0,0.191,55.994213104248047,-3.409268856048584
